market,variety,grade,param,coef,se_OLS,p_OLS,t_HAC,se_HAC,p_HAC,n_obs,file
Sopore,American,B,dn_L3,-0.0010331873365300474,0.0015583021561588382,0.5081844038480257,-0.3894649813608549,0.0026528375745616985,0.6974030579887829,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dn_L4,-0.00041734898401159503,0.0013831233794392474,0.7632035749208216,-0.44818953558481844,0.0009311885951710559,0.6545676537797467,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dp_L0,-0.001940307841958692,0.001267705010803768,0.127671765790129,-1.3372787766647765,0.0014509374378900207,0.18285737128884128,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dp_L1,0.0010125305139920744,0.001873800413410757,0.5896305555637074,0.7193897315111116,0.0014074853582705536,0.4728549553909782,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dp_L2,-0.0005207506097972483,0.0017180733546647592,0.7621704793344797,-0.4450307601463695,0.0011701452044033424,0.6568443653979947,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dp_L3,0.0006766747405142818,0.0015782977247713278,0.66863886419697,0.32559468363348043,0.0020782733088971737,0.7451177999350656,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dp_L4,0.00024256735753391207,0.001429097844828121,0.865413797962889,0.19827837884377594,0.0012233676659472363,0.8430561076848944,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dx_L0,0.3089265373047598,0.08823315070032037,0.0005868423171995642,1.9480144957007737,0.1585853380385793,0.05300384835648688,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dx_L1,0.029997074698603632,0.09464348911638337,0.7516586244408678,0.3260447481263862,0.09200293785126615,0.7447778445647617,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dx_L2,0.10006331658748771,0.09300399016394922,0.2834430691889802,1.2363061648096618,0.08093732720559003,0.21799213057931183,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dx_L3,0.13383221786387803,0.09162133802017708,0.1458778902253378,2.293186987884183,0.05836079594510468,0.023019789383818025,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dx_L4,0.01204842205438627,0.09053369295080031,0.8942804185301034,0.19081285639341877,0.06314261146819573,0.8488921442448939,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dy_L1,0.08503764872279282,0.08010349005850721,0.28987309265992245,1.2796923370591773,0.06645163549093003,0.20233768453548914,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dy_L2,0.012536418229730745,0.07908949769978875,0.8742372498646624,0.14689120370883232,0.08534492136493366,0.8833860205117491,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dy_L3,0.03105900144641515,0.07727126772816724,0.6882102707927127,0.3302008166038986,0.09406094680762955,0.7416409431158943,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,dy_L4,0.11552871441540774,0.07659564321467807,0.13327239720518463,2.052954203008388,0.05627437487212943,0.04155697097854924,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,n_L1,0.0021053812543467636,0.0019970525597505927,0.2932162059746077,1.718893756446329,0.00122484664712464,0.0873920030268527,200,weekly_model_Sopore_American_B_posneg.csv
